Temperature - (Celsius), Year, Statistics, Country, ISO3
22.2891, 1962, Jan Average, Tanzania, United Republic of, TZA
22.9315, 1962, Feb Average, Tanzania, United Republic of, TZA
22.906, 1962, Mar Average, Tanzania, United Republic of, TZA
22.7431, 1962, Apr Average, Tanzania, United Republic of, TZA
21.0064, 1962, May Average, Tanzania, United Republic of, TZA
20.3319, 1962, Jun Average, Tanzania, United Republic of, TZA
20.129, 1962, Jul Average, Tanzania, United Republic of, TZA
21.1834, 1962, Aug Average, Tanzania, United Republic of, TZA
22.0078, 1962, Sep Average, Tanzania, United Republic of, TZA
22.7752, 1962, Oct Average, Tanzania, United Republic of, TZA
23.4877, 1962, Nov Average, Tanzania, United Republic of, TZA
23.0551, 1962, Dec Average, Tanzania, United Republic of, TZA
22.4577, 1963, Jan Average, Tanzania, United Republic of, TZA
22.8166, 1963, Feb Average, Tanzania, United Republic of, TZA
22.7617, 1963, Mar Average, Tanzania, United Republic of, TZA
22.0617, 1963, Apr Average, Tanzania, United Republic of, TZA
21.0578, 1963, May Average, Tanzania, United Republic of, TZA
19.9015, 1963, Jun Average, Tanzania, United Republic of, TZA
20.2852, 1963, Jul Average, Tanzania, United Republic of, TZA
20.5178, 1963, Aug Average, Tanzania, United Republic of, TZA
21.9419, 1963, Sep Average, Tanzania, United Republic of, TZA
23.8386, 1963, Oct Average, Tanzania, United Republic of, TZA
22.8241, 1963, Nov Average, Tanzania, United Republic of, TZA
22.846, 1963, Dec Average, Tanzania, United Republic of, TZA
22.9651, 1964, Jan Average, Tanzania, United Republic of, TZA
23.274, 1964, Feb Average, Tanzania, United Republic of, TZA
23.2227, 1964, Mar Average, Tanzania, United Republic of, TZA
22.6188, 1964, Apr Average, Tanzania, United Republic of, TZA
21.1417, 1964, May Average, Tanzania, United Republic of, TZA
20.1643, 1964, Jun Average, Tanzania, United Republic of, TZA
19.0411, 1964, Jul Average, Tanzania, United Republic of, TZA
20.4908, 1964, Aug Average, Tanzania, United Republic of, TZA
21.307, 1964, Sep Average, Tanzania, United Republic of, TZA
22.878, 1964, Oct Average, Tanzania, United Republic of, TZA
23.4645, 1964, Nov Average, Tanzania, United Republic of, TZA
22.9476, 1964, Dec Average, Tanzania, United Republic of, TZA
22.4138, 1965, Jan Average, Tanzania, United Republic of, TZA
22.7245, 1965, Feb Average, Tanzania, United Republic of, TZA
22.8167, 1965, Mar Average, Tanzania, United Republic of, TZA
22.2977, 1965, Apr Average, Tanzania, United Republic of, TZA
21.2585, 1965, May Average, Tanzania, United Republic of, TZA
19.7254, 1965, Jun Average, Tanzania, United Republic of, TZA
19.738, 1965, Jul Average, Tanzania, United Republic of, TZA
20.6828, 1965, Aug Average, Tanzania, United Republic of, TZA
22.1012, 1965, Sep Average, Tanzania, United Republic of, TZA
22.9596, 1965, Oct Average, Tanzania, United Republic of, TZA
23.718, 1965, Nov Average, Tanzania, United Republic of, TZA
23.1435, 1965, Dec Average, Tanzania, United Republic of, TZA
23.4465, 1966, Jan Average, Tanzania, United Republic of, TZA
23.3657, 1966, Feb Average, Tanzania, United Republic of, TZA
23.0267, 1966, Mar Average, Tanzania, United Republic of, TZA
22.4066, 1966, Apr Average, Tanzania, United Republic of, TZA
21.9925, 1966, May Average, Tanzania, United Republic of, TZA
20.6842, 1966, Jun Average, Tanzania, United Republic of, TZA
20.4747, 1966, Jul Average, Tanzania, United Republic of, TZA
21.3945, 1966, Aug Average, Tanzania, United Republic of, TZA
22.6463, 1966, Sep Average, Tanzania, United Republic of, TZA
23.3277, 1966, Oct Average, Tanzania, United Republic of, TZA
23.4616, 1966, Nov Average, Tanzania, United Republic of, TZA
23.363, 1966, Dec Average, Tanzania, United Republic of, TZA
23.1644, 1967, Jan Average, Tanzania, United Republic of, TZA
23.4705, 1967, Feb Average, Tanzania, United Republic of, TZA
23.5339, 1967, Mar Average, Tanzania, United Republic of, TZA
22.5746, 1967, Apr Average, Tanzania, United Republic of, TZA
21.7053, 1967, May Average, Tanzania, United Republic of, TZA
20.3988, 1967, Jun Average, Tanzania, United Republic of, TZA
19.9621, 1967, Jul Average, Tanzania, United Republic of, TZA
20.7837, 1967, Aug Average, Tanzania, United Republic of, TZA
21.9119, 1967, Sep Average, Tanzania, United Republic of, TZA
23.401, 1967, Oct Average, Tanzania, United Republic of, TZA
23.2163, 1967, Nov Average, Tanzania, United Republic of, TZA
22.6799, 1967, Dec Average, Tanzania, United Republic of, TZA
22.3613, 1968, Jan Average, Tanzania, United Republic of, TZA
22.5157, 1968, Feb Average, Tanzania, United Republic of, TZA
22.153, 1968, Mar Average, Tanzania, United Republic of, TZA
21.8137, 1968, Apr Average, Tanzania, United Republic of, TZA
21.2708, 1968, May Average, Tanzania, United Republic of, TZA
19.5949, 1968, Jun Average, Tanzania, United Republic of, TZA
19.6858, 1968, Jul Average, Tanzania, United Republic of, TZA
20.495, 1968, Aug Average, Tanzania, United Republic of, TZA
21.8885, 1968, Sep Average, Tanzania, United Republic of, TZA
23.3714, 1968, Oct Average, Tanzania, United Republic of, TZA
23.0659, 1968, Nov Average, Tanzania, United Republic of, TZA
22.9626, 1968, Dec Average, Tanzania, United Republic of, TZA
23.1074, 1969, Jan Average, Tanzania, United Republic of, TZA
23.1431, 1969, Feb Average, Tanzania, United Republic of, TZA
23.4667, 1969, Mar Average, Tanzania, United Republic of, TZA
23.4341, 1969, Apr Average, Tanzania, United Republic of, TZA
22.0457, 1969, May Average, Tanzania, United Republic of, TZA
20.5815, 1969, Jun Average, Tanzania, United Republic of, TZA
20.3796, 1969, Jul Average, Tanzania, United Republic of, TZA
21.1533, 1969, Aug Average, Tanzania, United Republic of, TZA
22.4624, 1969, Sep Average, Tanzania, United Republic of, TZA
23.9647, 1969, Oct Average, Tanzania, United Republic of, TZA
23.933, 1969, Nov Average, Tanzania, United Republic of, TZA
23.1653, 1969, Dec Average, Tanzania, United Republic of, TZA
22.8843, 1970, Jan Average, Tanzania, United Republic of, TZA
23.5633, 1970, Feb Average, Tanzania, United Republic of, TZA
23.1361, 1970, Mar Average, Tanzania, United Republic of, TZA
22.4274, 1970, Apr Average, Tanzania, United Republic of, TZA
21.5363, 1970, May Average, Tanzania, United Republic of, TZA
20.6638, 1970, Jun Average, Tanzania, United Republic of, TZA
20.5641, 1970, Jul Average, Tanzania, United Republic of, TZA
21.0676, 1970, Aug Average, Tanzania, United Republic of, TZA
22.408, 1970, Sep Average, Tanzania, United Republic of, TZA
23.017, 1970, Oct Average, Tanzania, United Republic of, TZA
23.6595, 1970, Nov Average, Tanzania, United Republic of, TZA
22.3938, 1970, Dec Average, Tanzania, United Republic of, TZA
22.4547, 1971, Jan Average, Tanzania, United Republic of, TZA
22.37, 1971, Feb Average, Tanzania, United Republic of, TZA
22.8599, 1971, Mar Average, Tanzania, United Republic of, TZA
22.5215, 1971, Apr Average, Tanzania, United Republic of, TZA
21.22, 1971, May Average, Tanzania, United Republic of, TZA
19.5353, 1971, Jun Average, Tanzania, United Republic of, TZA
19.9549, 1971, Jul Average, Tanzania, United Republic of, TZA
20.5084, 1971, Aug Average, Tanzania, United Republic of, TZA
22.0032, 1971, Sep Average, Tanzania, United Republic of, TZA
22.7966, 1971, Oct Average, Tanzania, United Republic of, TZA
23.3484, 1971, Nov Average, Tanzania, United Republic of, TZA
22.7396, 1971, Dec Average, Tanzania, United Republic of, TZA
22.7536, 1972, Jan Average, Tanzania, United Republic of, TZA
22.2996, 1972, Feb Average, Tanzania, United Republic of, TZA
22.8489, 1972, Mar Average, Tanzania, United Republic of, TZA
22.7887, 1972, Apr Average, Tanzania, United Republic of, TZA
22.2374, 1972, May Average, Tanzania, United Republic of, TZA
20.3407, 1972, Jun Average, Tanzania, United Republic of, TZA
20.109, 1972, Jul Average, Tanzania, United Republic of, TZA
21.2222, 1972, Aug Average, Tanzania, United Republic of, TZA
22.6199, 1972, Sep Average, Tanzania, United Republic of, TZA
23.5442, 1972, Oct Average, Tanzania, United Republic of, TZA
23.2101, 1972, Nov Average, Tanzania, United Republic of, TZA
23.3373, 1972, Dec Average, Tanzania, United Republic of, TZA
23.2244, 1973, Jan Average, Tanzania, United Republic of, TZA
23.4717, 1973, Feb Average, Tanzania, United Republic of, TZA
24.0113, 1973, Mar Average, Tanzania, United Republic of, TZA
22.8876, 1973, Apr Average, Tanzania, United Republic of, TZA
22.0125, 1973, May Average, Tanzania, United Republic of, TZA
20.4693, 1973, Jun Average, Tanzania, United Republic of, TZA
19.7988, 1973, Jul Average, Tanzania, United Republic of, TZA
20.9246, 1973, Aug Average, Tanzania, United Republic of, TZA
22.4952, 1973, Sep Average, Tanzania, United Republic of, TZA
23.7289, 1973, Oct Average, Tanzania, United Republic of, TZA
23.5451, 1973, Nov Average, Tanzania, United Republic of, TZA
22.8948, 1973, Dec Average, Tanzania, United Republic of, TZA
22.7765, 1974, Jan Average, Tanzania, United Republic of, TZA
23.3509, 1974, Feb Average, Tanzania, United Republic of, TZA
22.9025, 1974, Mar Average, Tanzania, United Republic of, TZA
22.1804, 1974, Apr Average, Tanzania, United Republic of, TZA
21.3356, 1974, May Average, Tanzania, United Republic of, TZA
20.2586, 1974, Jun Average, Tanzania, United Republic of, TZA
19.7781, 1974, Jul Average, Tanzania, United Republic of, TZA
20.9139, 1974, Aug Average, Tanzania, United Republic of, TZA
21.6418, 1974, Sep Average, Tanzania, United Republic of, TZA
23.2701, 1974, Oct Average, Tanzania, United Republic of, TZA
23.5778, 1974, Nov Average, Tanzania, United Republic of, TZA
23.426, 1974, Dec Average, Tanzania, United Republic of, TZA
22.9375, 1975, Jan Average, Tanzania, United Republic of, TZA
23.3926, 1975, Feb Average, Tanzania, United Republic of, TZA
22.9942, 1975, Mar Average, Tanzania, United Republic of, TZA
22.5589, 1975, Apr Average, Tanzania, United Republic of, TZA
21.7837, 1975, May Average, Tanzania, United Republic of, TZA
20.3786, 1975, Jun Average, Tanzania, United Republic of, TZA
20.1835, 1975, Jul Average, Tanzania, United Republic of, TZA
20.3949, 1975, Aug Average, Tanzania, United Republic of, TZA
21.8408, 1975, Sep Average, Tanzania, United Republic of, TZA
22.5214, 1975, Oct Average, Tanzania, United Republic of, TZA
23.6527, 1975, Nov Average, Tanzania, United Republic of, TZA
22.9169, 1975, Dec Average, Tanzania, United Republic of, TZA
22.9859, 1976, Jan Average, Tanzania, United Republic of, TZA
22.5016, 1976, Feb Average, Tanzania, United Republic of, TZA
23.0195, 1976, Mar Average, Tanzania, United Republic of, TZA
22.4735, 1976, Apr Average, Tanzania, United Republic of, TZA
21.6547, 1976, May Average, Tanzania, United Republic of, TZA
20.6669, 1976, Jun Average, Tanzania, United Republic of, TZA
19.8102, 1976, Jul Average, Tanzania, United Republic of, TZA
20.6153, 1976, Aug Average, Tanzania, United Republic of, TZA
22.4497, 1976, Sep Average, Tanzania, United Republic of, TZA
23.7345, 1976, Oct Average, Tanzania, United Republic of, TZA
23.9618, 1976, Nov Average, Tanzania, United Republic of, TZA
23.8785, 1976, Dec Average, Tanzania, United Republic of, TZA
23.205, 1977, Jan Average, Tanzania, United Republic of, TZA
23.1702, 1977, Feb Average, Tanzania, United Republic of, TZA
23.2053, 1977, Mar Average, Tanzania, United Republic of, TZA
22.5308, 1977, Apr Average, Tanzania, United Republic of, TZA
21.9737, 1977, May Average, Tanzania, United Republic of, TZA
20.5687, 1977, Jun Average, Tanzania, United Republic of, TZA
20.3214, 1977, Jul Average, Tanzania, United Republic of, TZA
21.2249, 1977, Aug Average, Tanzania, United Republic of, TZA
22.8242, 1977, Sep Average, Tanzania, United Republic of, TZA
24.1764, 1977, Oct Average, Tanzania, United Republic of, TZA
23.1692, 1977, Nov Average, Tanzania, United Republic of, TZA
22.8125, 1977, Dec Average, Tanzania, United Republic of, TZA
22.852, 1978, Jan Average, Tanzania, United Republic of, TZA
23.4268, 1978, Feb Average, Tanzania, United Republic of, TZA
22.8116, 1978, Mar Average, Tanzania, United Republic of, TZA
22.6375, 1978, Apr Average, Tanzania, United Republic of, TZA
21.3445, 1978, May Average, Tanzania, United Republic of, TZA
20.1724, 1978, Jun Average, Tanzania, United Republic of, TZA
19.7713, 1978, Jul Average, Tanzania, United Republic of, TZA
21.5352, 1978, Aug Average, Tanzania, United Republic of, TZA
22.6552, 1978, Sep Average, Tanzania, United Republic of, TZA
23.7782, 1978, Oct Average, Tanzania, United Republic of, TZA
23.2028, 1978, Nov Average, Tanzania, United Republic of, TZA
22.6615, 1978, Dec Average, Tanzania, United Republic of, TZA
22.8298, 1979, Jan Average, Tanzania, United Republic of, TZA
22.8669, 1979, Feb Average, Tanzania, United Republic of, TZA
23.0404, 1979, Mar Average, Tanzania, United Republic of, TZA
22.5484, 1979, Apr Average, Tanzania, United Republic of, TZA
21.5812, 1979, May Average, Tanzania, United Republic of, TZA
19.7986, 1979, Jun Average, Tanzania, United Republic of, TZA
19.8349, 1979, Jul Average, Tanzania, United Republic of, TZA
21.2135, 1979, Aug Average, Tanzania, United Republic of, TZA
22.2652, 1979, Sep Average, Tanzania, United Republic of, TZA
23.5894, 1979, Oct Average, Tanzania, United Republic of, TZA
23.831, 1979, Nov Average, Tanzania, United Republic of, TZA
23.5868, 1979, Dec Average, Tanzania, United Republic of, TZA
23.2833, 1980, Jan Average, Tanzania, United Republic of, TZA
23.5085, 1980, Feb Average, Tanzania, United Republic of, TZA
23.11, 1980, Mar Average, Tanzania, United Republic of, TZA
23.0249, 1980, Apr Average, Tanzania, United Republic of, TZA
22.0228, 1980, May Average, Tanzania, United Republic of, TZA
19.896, 1980, Jun Average, Tanzania, United Republic of, TZA
19.8666, 1980, Jul Average, Tanzania, United Republic of, TZA
20.8877, 1980, Aug Average, Tanzania, United Republic of, TZA
22.4221, 1980, Sep Average, Tanzania, United Republic of, TZA
23.4706, 1980, Oct Average, Tanzania, United Republic of, TZA
23.7277, 1980, Nov Average, Tanzania, United Republic of, TZA
22.8707, 1980, Dec Average, Tanzania, United Republic of, TZA
23.4598, 1981, Jan Average, Tanzania, United Republic of, TZA
23.5937, 1981, Feb Average, Tanzania, United Republic of, TZA
23.1945, 1981, Mar Average, Tanzania, United Republic of, TZA
22.3612, 1981, Apr Average, Tanzania, United Republic of, TZA
21.2582, 1981, May Average, Tanzania, United Republic of, TZA
20.035, 1981, Jun Average, Tanzania, United Republic of, TZA
19.5711, 1981, Jul Average, Tanzania, United Republic of, TZA
21.1285, 1981, Aug Average, Tanzania, United Republic of, TZA
22.2949, 1981, Sep Average, Tanzania, United Republic of, TZA
23.3304, 1981, Oct Average, Tanzania, United Republic of, TZA
24.2226, 1981, Nov Average, Tanzania, United Republic of, TZA
23.4899, 1981, Dec Average, Tanzania, United Republic of, TZA
23.448, 1982, Jan Average, Tanzania, United Republic of, TZA
23.543, 1982, Feb Average, Tanzania, United Republic of, TZA
23.3953, 1982, Mar Average, Tanzania, United Republic of, TZA
22.5884, 1982, Apr Average, Tanzania, United Republic of, TZA
21.7134, 1982, May Average, Tanzania, United Republic of, TZA
20.7689, 1982, Jun Average, Tanzania, United Republic of, TZA
20.2624, 1982, Jul Average, Tanzania, United Republic of, TZA
20.9355, 1982, Aug Average, Tanzania, United Republic of, TZA
22.2656, 1982, Sep Average, Tanzania, United Republic of, TZA
22.874, 1982, Oct Average, Tanzania, United Republic of, TZA
23.2892, 1982, Nov Average, Tanzania, United Republic of, TZA
23.5871, 1982, Dec Average, Tanzania, United Republic of, TZA
23.6951, 1983, Jan Average, Tanzania, United Republic of, TZA
23.978, 1983, Feb Average, Tanzania, United Republic of, TZA
24.2113, 1983, Mar Average, Tanzania, United Republic of, TZA
23.5342, 1983, Apr Average, Tanzania, United Republic of, TZA
22.7632, 1983, May Average, Tanzania, United Republic of, TZA
21.7814, 1983, Jun Average, Tanzania, United Republic of, TZA
20.9588, 1983, Jul Average, Tanzania, United Republic of, TZA
21.2553, 1983, Aug Average, Tanzania, United Republic of, TZA
22.6242, 1983, Sep Average, Tanzania, United Republic of, TZA
23.7157, 1983, Oct Average, Tanzania, United Republic of, TZA
24.2851, 1983, Nov Average, Tanzania, United Republic of, TZA
23.0271, 1983, Dec Average, Tanzania, United Republic of, TZA
22.6645, 1984, Jan Average, Tanzania, United Republic of, TZA
22.9697, 1984, Feb Average, Tanzania, United Republic of, TZA
23.3146, 1984, Mar Average, Tanzania, United Republic of, TZA
22.43, 1984, Apr Average, Tanzania, United Republic of, TZA
22.0226, 1984, May Average, Tanzania, United Republic of, TZA
20.4677, 1984, Jun Average, Tanzania, United Republic of, TZA
20.5313, 1984, Jul Average, Tanzania, United Republic of, TZA
20.7047, 1984, Aug Average, Tanzania, United Republic of, TZA
22.6387, 1984, Sep Average, Tanzania, United Republic of, TZA
23.5257, 1984, Oct Average, Tanzania, United Republic of, TZA
22.9878, 1984, Nov Average, Tanzania, United Republic of, TZA
22.9361, 1984, Dec Average, Tanzania, United Republic of, TZA
23.33, 1985, Jan Average, Tanzania, United Republic of, TZA
22.8385, 1985, Feb Average, Tanzania, United Republic of, TZA
22.8366, 1985, Mar Average, Tanzania, United Republic of, TZA
22.3101, 1985, Apr Average, Tanzania, United Republic of, TZA
21.5673, 1985, May Average, Tanzania, United Republic of, TZA
20.1934, 1985, Jun Average, Tanzania, United Republic of, TZA
20.0158, 1985, Jul Average, Tanzania, United Republic of, TZA
20.7865, 1985, Aug Average, Tanzania, United Republic of, TZA
22.3775, 1985, Sep Average, Tanzania, United Republic of, TZA
23.3456, 1985, Oct Average, Tanzania, United Republic of, TZA
23.2064, 1985, Nov Average, Tanzania, United Republic of, TZA
23.1735, 1985, Dec Average, Tanzania, United Republic of, TZA
22.9613, 1986, Jan Average, Tanzania, United Republic of, TZA
23.1823, 1986, Feb Average, Tanzania, United Republic of, TZA
22.9837, 1986, Mar Average, Tanzania, United Republic of, TZA
22.6253, 1986, Apr Average, Tanzania, United Republic of, TZA
21.822, 1986, May Average, Tanzania, United Republic of, TZA
19.963, 1986, Jun Average, Tanzania, United Republic of, TZA
19.78, 1986, Jul Average, Tanzania, United Republic of, TZA
21.0925, 1986, Aug Average, Tanzania, United Republic of, TZA
22.4213, 1986, Sep Average, Tanzania, United Republic of, TZA
23.6937, 1986, Oct Average, Tanzania, United Republic of, TZA
23.5677, 1986, Nov Average, Tanzania, United Republic of, TZA
23.2155, 1986, Dec Average, Tanzania, United Republic of, TZA
23.3007, 1987, Jan Average, Tanzania, United Republic of, TZA
23.5782, 1987, Feb Average, Tanzania, United Republic of, TZA
23.7091, 1987, Mar Average, Tanzania, United Republic of, TZA
23.3133, 1987, Apr Average, Tanzania, United Republic of, TZA
22.4134, 1987, May Average, Tanzania, United Republic of, TZA
20.561, 1987, Jun Average, Tanzania, United Republic of, TZA
20.4265, 1987, Jul Average, Tanzania, United Republic of, TZA
21.7195, 1987, Aug Average, Tanzania, United Republic of, TZA
23.3283, 1987, Sep Average, Tanzania, United Republic of, TZA
23.8977, 1987, Oct Average, Tanzania, United Republic of, TZA
24.0608, 1987, Nov Average, Tanzania, United Republic of, TZA
24.4027, 1987, Dec Average, Tanzania, United Republic of, TZA
24.0067, 1988, Jan Average, Tanzania, United Republic of, TZA
23.9404, 1988, Feb Average, Tanzania, United Republic of, TZA
23.8191, 1988, Mar Average, Tanzania, United Republic of, TZA
23.3247, 1988, Apr Average, Tanzania, United Republic of, TZA
21.9041, 1988, May Average, Tanzania, United Republic of, TZA
21.2771, 1988, Jun Average, Tanzania, United Republic of, TZA
20.7107, 1988, Jul Average, Tanzania, United Republic of, TZA
21.659, 1988, Aug Average, Tanzania, United Republic of, TZA
22.8614, 1988, Sep Average, Tanzania, United Republic of, TZA
23.7933, 1988, Oct Average, Tanzania, United Republic of, TZA
23.2784, 1988, Nov Average, Tanzania, United Republic of, TZA
23.1282, 1988, Dec Average, Tanzania, United Republic of, TZA
22.4444, 1989, Jan Average, Tanzania, United Republic of, TZA
22.8734, 1989, Feb Average, Tanzania, United Republic of, TZA
23.0333, 1989, Mar Average, Tanzania, United Republic of, TZA
22.2714, 1989, Apr Average, Tanzania, United Republic of, TZA
21.4656, 1989, May Average, Tanzania, United Republic of, TZA
20.2757, 1989, Jun Average, Tanzania, United Republic of, TZA
20.1404, 1989, Jul Average, Tanzania, United Republic of, TZA
21.014, 1989, Aug Average, Tanzania, United Republic of, TZA
22.3207, 1989, Sep Average, Tanzania, United Republic of, TZA
23.4688, 1989, Oct Average, Tanzania, United Republic of, TZA
23.5168, 1989, Nov Average, Tanzania, United Republic of, TZA
23.3461, 1989, Dec Average, Tanzania, United Republic of, TZA
22.9951, 1990, Jan Average, Tanzania, United Republic of, TZA
23.7197, 1990, Feb Average, Tanzania, United Republic of, TZA
23.4124, 1990, Mar Average, Tanzania, United Republic of, TZA
22.9749, 1990, Apr Average, Tanzania, United Republic of, TZA
22.2393, 1990, May Average, Tanzania, United Republic of, TZA
21.0534, 1990, Jun Average, Tanzania, United Republic of, TZA
20.3323, 1990, Jul Average, Tanzania, United Republic of, TZA
20.9903, 1990, Aug Average, Tanzania, United Republic of, TZA
22.2808, 1990, Sep Average, Tanzania, United Republic of, TZA
23.8195, 1990, Oct Average, Tanzania, United Republic of, TZA
24.3319, 1990, Nov Average, Tanzania, United Republic of, TZA
23.593, 1990, Dec Average, Tanzania, United Republic of, TZA
22.3664, 1961, Jan Average, Thailand, THA
24.775, 1961, Feb Average, Thailand, THA
27.0692, 1961, Mar Average, Thailand, THA
29.0193, 1961, Apr Average, Thailand, THA
27.9295, 1961, May Average, Thailand, THA
27.7086, 1961, Jun Average, Thailand, THA
27.0555, 1961, Jul Average, Thailand, THA
26.8914, 1961, Aug Average, Thailand, THA
26.4197, 1961, Sep Average, Thailand, THA
25.8501, 1961, Oct Average, Thailand, THA
24.4593, 1961, Nov Average, Thailand, THA
23.3657, 1961, Dec Average, Thailand, THA
21.9903, 1962, Jan Average, Thailand, THA
23.845, 1962, Feb Average, Thailand, THA
27.1242, 1962, Mar Average, Thailand, THA
29.0904, 1962, Apr Average, Thailand, THA
28.2628, 1962, May Average, Thailand, THA
27.4843, 1962, Jun Average, Thailand, THA
26.9514, 1962, Jul Average, Thailand, THA
26.6747, 1962, Aug Average, Thailand, THA
26.4476, 1962, Sep Average, Thailand, THA
26.0653, 1962, Oct Average, Thailand, THA
24.281, 1962, Nov Average, Thailand, THA
22.577, 1962, Dec Average, Thailand, THA
20.2954, 1963, Jan Average, Thailand, THA
24.2003, 1963, Feb Average, Thailand, THA
26.6637, 1963, Mar Average, Thailand, THA
28.4252, 1963, Apr Average, Thailand, THA
29.4319, 1963, May Average, Thailand, THA
27.5472, 1963, Jun Average, Thailand, THA
26.5782, 1963, Jul Average, Thailand, THA
26.8469, 1963, Aug Average, Thailand, THA
26.8662, 1963, Sep Average, Thailand, THA
26.0746, 1963, Oct Average, Thailand, THA
25.3921, 1963, Nov Average, Thailand, THA
22.8257, 1963, Dec Average, Thailand, THA
23.5192, 1964, Jan Average, Thailand, THA
24.8744, 1964, Feb Average, Thailand, THA
27.1534, 1964, Mar Average, Thailand, THA
29.185, 1964, Apr Average, Thailand, THA
27.6475, 1964, May Average, Thailand, THA
27.5009, 1964, Jun Average, Thailand, THA
27.0896, 1964, Jul Average, Thailand, THA
26.8501, 1964, Aug Average, Thailand, THA
26.6549, 1964, Sep Average, Thailand, THA
26.3957, 1964, Oct Average, Thailand, THA
23.4395, 1964, Nov Average, Thailand, THA
21.8556, 1964, Dec Average, Thailand, THA
21.6867, 1965, Jan Average, Thailand, THA
25.3607, 1965, Feb Average, Thailand, THA
26.6208, 1965, Mar Average, Thailand, THA
28.5692, 1965, Apr Average, Thailand, THA
28.345, 1965, May Average, Thailand, THA
26.9906, 1965, Jun Average, Thailand, THA
27.1919, 1965, Jul Average, Thailand, THA
26.9849, 1965, Aug Average, Thailand, THA
26.4274, 1965, Sep Average, Thailand, THA
26.361, 1965, Oct Average, Thailand, THA
25.0224, 1965, Nov Average, Thailand, THA
24.3505, 1965, Dec Average, Thailand, THA
24.4195, 1966, Jan Average, Thailand, THA
25.9975, 1966, Feb Average, Thailand, THA
27.9234, 1966, Mar Average, Thailand, THA
29.4016, 1966, Apr Average, Thailand, THA
27.9605, 1966, May Average, Thailand, THA
27.5979, 1966, Jun Average, Thailand, THA
27.3007, 1966, Jul Average, Thailand, THA
26.7532, 1966, Aug Average, Thailand, THA
26.4365, 1966, Sep Average, Thailand, THA
26.4933, 1966, Oct Average, Thailand, THA
24.9998, 1966, Nov Average, Thailand, THA
24.4533, 1966, Dec Average, Thailand, THA
22.5352, 1967, Jan Average, Thailand, THA
24.3041, 1967, Feb Average, Thailand, THA
26.9361, 1967, Mar Average, Thailand, THA
28.42, 1967, Apr Average, Thailand, THA
28.2172, 1967, May Average, Thailand, THA
27.867, 1967, Jun Average, Thailand, THA
27.3613, 1967, Jul Average, Thailand, THA
27.0028, 1967, Aug Average, Thailand, THA
26.6125, 1967, Sep Average, Thailand, THA
25.6666, 1967, Oct Average, Thailand, THA
24.8463, 1967, Nov Average, Thailand, THA
22.1665, 1967, Dec Average, Thailand, THA
22.9548, 1968, Jan Average, Thailand, THA
24.2856, 1968, Feb Average, Thailand, THA
27.2932, 1968, Mar Average, Thailand, THA
27.8121, 1968, Apr Average, Thailand, THA
28.0293, 1968, May Average, Thailand, THA
27.4517, 1968, Jun Average, Thailand, THA
27.397, 1968, Jul Average, Thailand, THA
27.1286, 1968, Aug Average, Thailand, THA
26.9242, 1968, Sep Average, Thailand, THA
26.1734, 1968, Oct Average, Thailand, THA
25.6381, 1968, Nov Average, Thailand, THA
24.6038, 1968, Dec Average, Thailand, THA
24.8142, 1969, Jan Average, Thailand, THA
25.5068, 1969, Feb Average, Thailand, THA
28.0867, 1969, Mar Average, Thailand, THA
29.4239, 1969, Apr Average, Thailand, THA
29.0533, 1969, May Average, Thailand, THA
27.7754, 1969, Jun Average, Thailand, THA
26.8143, 1969, Jul Average, Thailand, THA
26.8416, 1969, Aug Average, Thailand, THA
26.6421, 1969, Sep Average, Thailand, THA
26.5067, 1969, Oct Average, Thailand, THA
23.8181, 1969, Nov Average, Thailand, THA
21.9873, 1969, Dec Average, Thailand, THA
23.5094, 1970, Jan Average, Thailand, THA
24.9608, 1970, Feb Average, Thailand, THA
27.8857, 1970, Mar Average, Thailand, THA
28.2524, 1970, Apr Average, Thailand, THA
28.2827, 1970, May Average, Thailand, THA
27.2907, 1970, Jun Average, Thailand, THA
26.9205, 1970, Jul Average, Thailand, THA
26.4716, 1970, Aug Average, Thailand, THA
26.7176, 1970, Sep Average, Thailand, THA
25.9011, 1970, Oct Average, Thailand, THA
24.4503, 1970, Nov Average, Thailand, THA
23.8379, 1970, Dec Average, Thailand, THA
21.7622, 1971, Jan Average, Thailand, THA
24.0426, 1971, Feb Average, Thailand, THA
26.5141, 1971, Mar Average, Thailand, THA
28.5233, 1971, Apr Average, Thailand, THA
28.0674, 1971, May Average, Thailand, THA
27.0368, 1971, Jun Average, Thailand, THA
26.5563, 1971, Jul Average, Thailand, THA
26.4807, 1971, Aug Average, Thailand, THA
26.9208, 1971, Sep Average, Thailand, THA
25.359, 1971, Oct Average, Thailand, THA
22.824, 1971, Nov Average, Thailand, THA
22.9974, 1971, Dec Average, Thailand, THA
21.8387, 1972, Jan Average, Thailand, THA
25.1998, 1972, Feb Average, Thailand, THA
26.3684, 1972, Mar Average, Thailand, THA
27.6099, 1972, Apr Average, Thailand, THA
29.5155, 1972, May Average, Thailand, THA
27.7169, 1972, Jun Average, Thailand, THA
27.5625, 1972, Jul Average, Thailand, THA
26.9922, 1972, Aug Average, Thailand, THA
26.9791, 1972, Sep Average, Thailand, THA
26.909, 1972, Oct Average, Thailand, THA
25.546, 1972, Nov Average, Thailand, THA
23.8557, 1972, Dec Average, Thailand, THA
