Temperature - (Celsius), Year, Statistics, Country, ISO3
22.8699, 1933, Mar Average, Uganda, UGA
22.5215, 1933, Apr Average, Uganda, UGA
22.1662, 1933, May Average, Uganda, UGA
21.9714, 1933, Jun Average, Uganda, UGA
20.5678, 1933, Jul Average, Uganda, UGA
20.8403, 1933, Aug Average, Uganda, UGA
20.5572, 1933, Sep Average, Uganda, UGA
21.1288, 1933, Oct Average, Uganda, UGA
22.0285, 1933, Nov Average, Uganda, UGA
21.1374, 1933, Dec Average, Uganda, UGA
22.0132, 1934, Jan Average, Uganda, UGA
22.435, 1934, Feb Average, Uganda, UGA
22.7353, 1934, Mar Average, Uganda, UGA
22.0362, 1934, Apr Average, Uganda, UGA
21.134, 1934, May Average, Uganda, UGA
21.222, 1934, Jun Average, Uganda, UGA
20.7121, 1934, Jul Average, Uganda, UGA
20.8772, 1934, Aug Average, Uganda, UGA
21.498, 1934, Sep Average, Uganda, UGA
21.5992, 1934, Oct Average, Uganda, UGA
21.7662, 1934, Nov Average, Uganda, UGA
21.3973, 1934, Dec Average, Uganda, UGA
22.5621, 1935, Jan Average, Uganda, UGA
22.1855, 1935, Feb Average, Uganda, UGA
22.6248, 1935, Mar Average, Uganda, UGA
21.7118, 1935, Apr Average, Uganda, UGA
21.6032, 1935, May Average, Uganda, UGA
21.323, 1935, Jun Average, Uganda, UGA
19.7923, 1935, Jul Average, Uganda, UGA
20.674, 1935, Aug Average, Uganda, UGA
21.6048, 1935, Sep Average, Uganda, UGA
21.4939, 1935, Oct Average, Uganda, UGA
22.3273, 1935, Nov Average, Uganda, UGA
21.4151, 1935, Dec Average, Uganda, UGA
21.5885, 1936, Jan Average, Uganda, UGA
22.4486, 1936, Feb Average, Uganda, UGA
21.995, 1936, Mar Average, Uganda, UGA
21.1679, 1936, Apr Average, Uganda, UGA
21.6856, 1936, May Average, Uganda, UGA
20.7068, 1936, Jun Average, Uganda, UGA
20.1969, 1936, Jul Average, Uganda, UGA
20.5819, 1936, Aug Average, Uganda, UGA
21.1602, 1936, Sep Average, Uganda, UGA
21.9615, 1936, Oct Average, Uganda, UGA
22.0796, 1936, Nov Average, Uganda, UGA
21.5676, 1936, Dec Average, Uganda, UGA
22.7419, 1937, Jan Average, Uganda, UGA
23.3055, 1937, Feb Average, Uganda, UGA
22.7308, 1937, Mar Average, Uganda, UGA
21.2718, 1937, Apr Average, Uganda, UGA
20.8225, 1937, May Average, Uganda, UGA
20.7069, 1937, Jun Average, Uganda, UGA
20.2653, 1937, Jul Average, Uganda, UGA
20.2978, 1937, Aug Average, Uganda, UGA
21.6454, 1937, Sep Average, Uganda, UGA
21.1539, 1937, Oct Average, Uganda, UGA
21.304, 1937, Nov Average, Uganda, UGA
21.1426, 1937, Dec Average, Uganda, UGA
21.9171, 1938, Jan Average, Uganda, UGA
22.6135, 1938, Feb Average, Uganda, UGA
22.9938, 1938, Mar Average, Uganda, UGA
22.2452, 1938, Apr Average, Uganda, UGA
21.6792, 1938, May Average, Uganda, UGA
20.9778, 1938, Jun Average, Uganda, UGA
20.6011, 1938, Jul Average, Uganda, UGA
21.1241, 1938, Aug Average, Uganda, UGA
21.394, 1938, Sep Average, Uganda, UGA
21.803, 1938, Oct Average, Uganda, UGA
21.5021, 1938, Nov Average, Uganda, UGA
21.4709, 1938, Dec Average, Uganda, UGA
21.9742, 1939, Jan Average, Uganda, UGA
22.8114, 1939, Feb Average, Uganda, UGA
22.73, 1939, Mar Average, Uganda, UGA
21.7303, 1939, Apr Average, Uganda, UGA
21.401, 1939, May Average, Uganda, UGA
20.9621, 1939, Jun Average, Uganda, UGA
21.063, 1939, Jul Average, Uganda, UGA
21.3661, 1939, Aug Average, Uganda, UGA
21.7378, 1939, Sep Average, Uganda, UGA
22.2958, 1939, Oct Average, Uganda, UGA
22.4491, 1939, Nov Average, Uganda, UGA
22.6195, 1939, Dec Average, Uganda, UGA
23.6481, 1940, Jan Average, Uganda, UGA
23.5799, 1940, Feb Average, Uganda, UGA
22.9412, 1940, Mar Average, Uganda, UGA
21.9773, 1940, Apr Average, Uganda, UGA
22.1983, 1940, May Average, Uganda, UGA
21.9777, 1940, Jun Average, Uganda, UGA
20.7468, 1940, Jul Average, Uganda, UGA
21.5079, 1940, Aug Average, Uganda, UGA
22.1827, 1940, Sep Average, Uganda, UGA
22.5796, 1940, Oct Average, Uganda, UGA
22.3069, 1940, Nov Average, Uganda, UGA
22.2245, 1940, Dec Average, Uganda, UGA
23.8698, 1941, Jan Average, Uganda, UGA
24.8588, 1941, Feb Average, Uganda, UGA
23.5248, 1941, Mar Average, Uganda, UGA
23.2143, 1941, Apr Average, Uganda, UGA
22.3813, 1941, May Average, Uganda, UGA
21.8153, 1941, Jun Average, Uganda, UGA
20.983, 1941, Jul Average, Uganda, UGA
21.4774, 1941, Aug Average, Uganda, UGA
22.0325, 1941, Sep Average, Uganda, UGA
22.7981, 1941, Oct Average, Uganda, UGA
22.2755, 1941, Nov Average, Uganda, UGA
21.791, 1941, Dec Average, Uganda, UGA
23.6177, 1942, Jan Average, Uganda, UGA
24.3615, 1942, Feb Average, Uganda, UGA
23.4982, 1942, Mar Average, Uganda, UGA
22.737, 1942, Apr Average, Uganda, UGA
22.1653, 1942, May Average, Uganda, UGA
21.6707, 1942, Jun Average, Uganda, UGA
20.4856, 1942, Jul Average, Uganda, UGA
20.6966, 1942, Aug Average, Uganda, UGA
21.3612, 1942, Sep Average, Uganda, UGA
22.3545, 1942, Oct Average, Uganda, UGA
22.7091, 1942, Nov Average, Uganda, UGA
22.5466, 1942, Dec Average, Uganda, UGA
23.475, 1943, Jan Average, Uganda, UGA
22.9279, 1943, Feb Average, Uganda, UGA
23.0792, 1943, Mar Average, Uganda, UGA
22.8838, 1943, Apr Average, Uganda, UGA
22.2813, 1943, May Average, Uganda, UGA
21.4653, 1943, Jun Average, Uganda, UGA
20.642, 1943, Jul Average, Uganda, UGA
20.7779, 1943, Aug Average, Uganda, UGA
21.2738, 1943, Sep Average, Uganda, UGA
22.2039, 1943, Oct Average, Uganda, UGA
23.134, 1943, Nov Average, Uganda, UGA
23.3035, 1943, Dec Average, Uganda, UGA
23.3913, 1944, Jan Average, Uganda, UGA
23.7591, 1944, Feb Average, Uganda, UGA
22.8148, 1944, Mar Average, Uganda, UGA
22.6526, 1944, Apr Average, Uganda, UGA
22.1788, 1944, May Average, Uganda, UGA
22.4163, 1944, Jun Average, Uganda, UGA
21.038, 1944, Jul Average, Uganda, UGA
21.2438, 1944, Aug Average, Uganda, UGA
21.4315, 1944, Sep Average, Uganda, UGA
22.2241, 1944, Oct Average, Uganda, UGA
22.7313, 1944, Nov Average, Uganda, UGA
22.5311, 1944, Dec Average, Uganda, UGA
23.3846, 1945, Jan Average, Uganda, UGA
23.1691, 1945, Feb Average, Uganda, UGA
24.0638, 1945, Mar Average, Uganda, UGA
23.6391, 1945, Apr Average, Uganda, UGA
22.0027, 1945, May Average, Uganda, UGA
21.4258, 1945, Jun Average, Uganda, UGA
21.3053, 1945, Jul Average, Uganda, UGA
21.0344, 1945, Aug Average, Uganda, UGA
21.4126, 1945, Sep Average, Uganda, UGA
22.0796, 1945, Oct Average, Uganda, UGA
22.3516, 1945, Nov Average, Uganda, UGA
21.8094, 1945, Dec Average, Uganda, UGA
23.5725, 1946, Jan Average, Uganda, UGA
24.305, 1946, Feb Average, Uganda, UGA
23.774, 1946, Mar Average, Uganda, UGA
22.4851, 1946, Apr Average, Uganda, UGA
22.2922, 1946, May Average, Uganda, UGA
21.5147, 1946, Jun Average, Uganda, UGA
20.8234, 1946, Jul Average, Uganda, UGA
20.5328, 1946, Aug Average, Uganda, UGA
21.2714, 1946, Sep Average, Uganda, UGA
21.7313, 1946, Oct Average, Uganda, UGA
21.7503, 1946, Nov Average, Uganda, UGA
22.3862, 1946, Dec Average, Uganda, UGA
23.0836, 1947, Jan Average, Uganda, UGA
23.5014, 1947, Feb Average, Uganda, UGA
22.8435, 1947, Mar Average, Uganda, UGA
21.6961, 1947, Apr Average, Uganda, UGA
21.7379, 1947, May Average, Uganda, UGA
21.5106, 1947, Jun Average, Uganda, UGA
21.0092, 1947, Jul Average, Uganda, UGA
20.9182, 1947, Aug Average, Uganda, UGA
21.5331, 1947, Sep Average, Uganda, UGA
22.4095, 1947, Oct Average, Uganda, UGA
22.7683, 1947, Nov Average, Uganda, UGA
22.2858, 1947, Dec Average, Uganda, UGA
23.0693, 1948, Jan Average, Uganda, UGA
23.8049, 1948, Feb Average, Uganda, UGA
22.7681, 1948, Mar Average, Uganda, UGA
22.8942, 1948, Apr Average, Uganda, UGA
22.7332, 1948, May Average, Uganda, UGA
21.4629, 1948, Jun Average, Uganda, UGA
20.9527, 1948, Jul Average, Uganda, UGA
21.2462, 1948, Aug Average, Uganda, UGA
21.4837, 1948, Sep Average, Uganda, UGA
21.7912, 1948, Oct Average, Uganda, UGA
21.8084, 1948, Nov Average, Uganda, UGA
21.6941, 1948, Dec Average, Uganda, UGA
22.8482, 1949, Jan Average, Uganda, UGA
23.4635, 1949, Feb Average, Uganda, UGA
23.9374, 1949, Mar Average, Uganda, UGA
23.5101, 1949, Apr Average, Uganda, UGA
22.6629, 1949, May Average, Uganda, UGA
21.6995, 1949, Jun Average, Uganda, UGA
20.8846, 1949, Jul Average, Uganda, UGA
21.4013, 1949, Aug Average, Uganda, UGA
21.2657, 1949, Sep Average, Uganda, UGA
22.0818, 1949, Oct Average, Uganda, UGA
22.8323, 1949, Nov Average, Uganda, UGA
22.1919, 1949, Dec Average, Uganda, UGA
23.0328, 1950, Jan Average, Uganda, UGA
22.4462, 1950, Feb Average, Uganda, UGA
23.0918, 1950, Mar Average, Uganda, UGA
22.1499, 1950, Apr Average, Uganda, UGA
21.8413, 1950, May Average, Uganda, UGA
21.3962, 1950, Jun Average, Uganda, UGA
20.3323, 1950, Jul Average, Uganda, UGA
20.7834, 1950, Aug Average, Uganda, UGA
20.9616, 1950, Sep Average, Uganda, UGA
21.083, 1950, Oct Average, Uganda, UGA
22.0853, 1950, Nov Average, Uganda, UGA
22.3775, 1950, Dec Average, Uganda, UGA
23.1958, 1951, Jan Average, Uganda, UGA
23.3364, 1951, Feb Average, Uganda, UGA
23.7371, 1951, Mar Average, Uganda, UGA
22.609, 1951, Apr Average, Uganda, UGA
22.5229, 1951, May Average, Uganda, UGA
22.0607, 1951, Jun Average, Uganda, UGA
21.3182, 1951, Jul Average, Uganda, UGA
21.3735, 1951, Aug Average, Uganda, UGA
22.2975, 1951, Sep Average, Uganda, UGA
22.3477, 1951, Oct Average, Uganda, UGA
22.2836, 1951, Nov Average, Uganda, UGA
21.6353, 1951, Dec Average, Uganda, UGA
23.7349, 1952, Jan Average, Uganda, UGA
23.9566, 1952, Feb Average, Uganda, UGA
24.1159, 1952, Mar Average, Uganda, UGA
22.7737, 1952, Apr Average, Uganda, UGA
22.3974, 1952, May Average, Uganda, UGA
21.908, 1952, Jun Average, Uganda, UGA
21.4866, 1952, Jul Average, Uganda, UGA
21.4356, 1952, Aug Average, Uganda, UGA
21.9023, 1952, Sep Average, Uganda, UGA
22.2555, 1952, Oct Average, Uganda, UGA
22.6543, 1952, Nov Average, Uganda, UGA
23.3021, 1952, Dec Average, Uganda, UGA
23.7654, 1953, Jan Average, Uganda, UGA
23.9453, 1953, Feb Average, Uganda, UGA
24.116, 1953, Mar Average, Uganda, UGA
23.3577, 1953, Apr Average, Uganda, UGA
22.9878, 1953, May Average, Uganda, UGA
22.2063, 1953, Jun Average, Uganda, UGA
21.4179, 1953, Jul Average, Uganda, UGA
21.7065, 1953, Aug Average, Uganda, UGA
21.7896, 1953, Sep Average, Uganda, UGA
22.0564, 1953, Oct Average, Uganda, UGA
22.7178, 1953, Nov Average, Uganda, UGA
22.6137, 1953, Dec Average, Uganda, UGA
23.4884, 1954, Jan Average, Uganda, UGA
24.4815, 1954, Feb Average, Uganda, UGA
24.5028, 1954, Mar Average, Uganda, UGA
22.5893, 1954, Apr Average, Uganda, UGA
22.1795, 1954, May Average, Uganda, UGA
21.6139, 1954, Jun Average, Uganda, UGA
20.9748, 1954, Jul Average, Uganda, UGA
21.0693, 1954, Aug Average, Uganda, UGA
21.5267, 1954, Sep Average, Uganda, UGA
22.1246, 1954, Oct Average, Uganda, UGA
22.4168, 1954, Nov Average, Uganda, UGA
22.4764, 1954, Dec Average, Uganda, UGA
23.5429, 1955, Jan Average, Uganda, UGA
23.4264, 1955, Feb Average, Uganda, UGA
23.448, 1955, Mar Average, Uganda, UGA
22.8327, 1955, Apr Average, Uganda, UGA
22.3534, 1955, May Average, Uganda, UGA
21.7218, 1955, Jun Average, Uganda, UGA
21.3479, 1955, Jul Average, Uganda, UGA
21.084, 1955, Aug Average, Uganda, UGA
21.4389, 1955, Sep Average, Uganda, UGA
22.9195, 1955, Oct Average, Uganda, UGA
22.3802, 1955, Nov Average, Uganda, UGA
22.1511, 1955, Dec Average, Uganda, UGA
22.0465, 1956, Jan Average, Uganda, UGA
23.6765, 1956, Feb Average, Uganda, UGA
23.3096, 1956, Mar Average, Uganda, UGA
22.2704, 1956, Apr Average, Uganda, UGA
22.1765, 1956, May Average, Uganda, UGA
21.3858, 1956, Jun Average, Uganda, UGA
20.7882, 1956, Jul Average, Uganda, UGA
21.2096, 1956, Aug Average, Uganda, UGA
21.5406, 1956, Sep Average, Uganda, UGA
21.9237, 1956, Oct Average, Uganda, UGA
22.4445, 1956, Nov Average, Uganda, UGA
22.3962, 1956, Dec Average, Uganda, UGA
22.9088, 1957, Jan Average, Uganda, UGA
22.7219, 1957, Feb Average, Uganda, UGA
22.9644, 1957, Mar Average, Uganda, UGA
22.6257, 1957, Apr Average, Uganda, UGA
22.4655, 1957, May Average, Uganda, UGA
21.8597, 1957, Jun Average, Uganda, UGA
21.544, 1957, Jul Average, Uganda, UGA
21.5509, 1957, Aug Average, Uganda, UGA
22.3174, 1957, Sep Average, Uganda, UGA
22.7784, 1957, Oct Average, Uganda, UGA
23.0122, 1957, Nov Average, Uganda, UGA
22.8106, 1957, Dec Average, Uganda, UGA
24.0877, 1958, Jan Average, Uganda, UGA
23.3414, 1958, Feb Average, Uganda, UGA
24.414, 1958, Mar Average, Uganda, UGA
23.7484, 1958, Apr Average, Uganda, UGA
22.8997, 1958, May Average, Uganda, UGA
21.7449, 1958, Jun Average, Uganda, UGA
20.9409, 1958, Jul Average, Uganda, UGA
21.5525, 1958, Aug Average, Uganda, UGA
22.209, 1958, Sep Average, Uganda, UGA
22.5945, 1958, Oct Average, Uganda, UGA
23.1994, 1958, Nov Average, Uganda, UGA
23.0525, 1958, Dec Average, Uganda, UGA
23.7698, 1959, Jan Average, Uganda, UGA
23.4242, 1959, Feb Average, Uganda, UGA
23.3005, 1959, Mar Average, Uganda, UGA
23.246, 1959, Apr Average, Uganda, UGA
22.5424, 1959, May Average, Uganda, UGA
21.899, 1959, Jun Average, Uganda, UGA
21.3811, 1959, Jul Average, Uganda, UGA
21.5022, 1959, Aug Average, Uganda, UGA
22.0348, 1959, Sep Average, Uganda, UGA
22.3141, 1959, Oct Average, Uganda, UGA
22.5175, 1959, Nov Average, Uganda, UGA
22.5722, 1959, Dec Average, Uganda, UGA
23.1156, 1960, Jan Average, Uganda, UGA
23.8469, 1960, Feb Average, Uganda, UGA
23.137, 1960, Mar Average, Uganda, UGA
22.4716, 1960, Apr Average, Uganda, UGA
22.6093, 1960, May Average, Uganda, UGA
22.1177, 1960, Jun Average, Uganda, UGA
21.2713, 1960, Jul Average, Uganda, UGA
21.7439, 1960, Aug Average, Uganda, UGA
21.884, 1960, Sep Average, Uganda, UGA
22.1732, 1960, Oct Average, Uganda, UGA
22.5613, 1960, Nov Average, Uganda, UGA
23.1805, 1960, Dec Average, Uganda, UGA
-5.5382, 1931, Jan Average, Ukraine, UKR
-7.5614, 1931, Feb Average, Ukraine, UKR
-0.5442, 1931, Mar Average, Ukraine, UKR
5.87663, 1931, Apr Average, Ukraine, UKR
17.0015, 1931, May Average, Ukraine, UKR
19.1631, 1931, Jun Average, Ukraine, UKR
22.6647, 1931, Jul Average, Ukraine, UKR
19.5522, 1931, Aug Average, Ukraine, UKR
13.3766, 1931, Sep Average, Ukraine, UKR
7.91681, 1931, Oct Average, Ukraine, UKR
0.47342, 1931, Nov Average, Ukraine, UKR
-3.8211, 1931, Dec Average, Ukraine, UKR
-2.8676, 1932, Jan Average, Ukraine, UKR
-9.9, 1932, Feb Average, Ukraine, UKR
-3.4315, 1932, Mar Average, Ukraine, UKR
8.188, 1932, Apr Average, Ukraine, UKR
16.3347, 1932, May Average, Ukraine, UKR
18.7197, 1932, Jun Average, Ukraine, UKR
21.4045, 1932, Jul Average, Ukraine, UKR
20.3198, 1932, Aug Average, Ukraine, UKR
17.0781, 1932, Sep Average, Ukraine, UKR
11.1439, 1932, Oct Average, Ukraine, UKR
2.37178, 1932, Nov Average, Ukraine, UKR
-0.5847, 1932, Dec Average, Ukraine, UKR
-8.5486, 1933, Jan Average, Ukraine, UKR
-4.5331, 1933, Feb Average, Ukraine, UKR
-0.064, 1933, Mar Average, Ukraine, UKR
5.84546, 1933, Apr Average, Ukraine, UKR
13.3911, 1933, May Average, Ukraine, UKR
16.2152, 1933, Jun Average, Ukraine, UKR
20.3786, 1933, Jul Average, Ukraine, UKR
18.2953, 1933, Aug Average, Ukraine, UKR
13.4581, 1933, Sep Average, Ukraine, UKR
9.30237, 1933, Oct Average, Ukraine, UKR
2.71889, 1933, Nov Average, Ukraine, UKR
-8.3327, 1933, Dec Average, Ukraine, UKR
-5.888, 1934, Jan Average, Ukraine, UKR
-3.0621, 1934, Feb Average, Ukraine, UKR
3.58269, 1934, Mar Average, Ukraine, UKR
10.7482, 1934, Apr Average, Ukraine, UKR
17.3621, 1934, May Average, Ukraine, UKR
18.1514, 1934, Jun Average, Ukraine, UKR
20.4905, 1934, Jul Average, Ukraine, UKR
20.2185, 1934, Aug Average, Ukraine, UKR
16.146, 1934, Sep Average, Ukraine, UKR
10.6559, 1934, Oct Average, Ukraine, UKR
4.73618, 1934, Nov Average, Ukraine, UKR
-4.6683, 1934, Dec Average, Ukraine, UKR
-8.5492, 1935, Jan Average, Ukraine, UKR
-2.8559, 1935, Feb Average, Ukraine, UKR
0.21565, 1935, Mar Average, Ukraine, UKR
8.94645, 1935, Apr Average, Ukraine, UKR
13.6938, 1935, May Average, Ukraine, UKR
19.7103, 1935, Jun Average, Ukraine, UKR
18.9399, 1935, Jul Average, Ukraine, UKR
19.62, 1935, Aug Average, Ukraine, UKR
15.4628, 1935, Sep Average, Ukraine, UKR
12.4967, 1935, Oct Average, Ukraine, UKR
0.2689, 1935, Nov Average, Ukraine, UKR
-0.4635, 1935, Dec Average, Ukraine, UKR
0.46269, 1936, Jan Average, Ukraine, UKR
-4.9288, 1936, Feb Average, Ukraine, UKR
3.30381, 1936, Mar Average, Ukraine, UKR
8.51755, 1936, Apr Average, Ukraine, UKR
15.8833, 1936, May Average, Ukraine, UKR
19.2908, 1936, Jun Average, Ukraine, UKR
23.699, 1936, Jul Average, Ukraine, UKR
19.9015, 1936, Aug Average, Ukraine, UKR
13.6306, 1936, Sep Average, Ukraine, UKR
6.67285, 1936, Oct Average, Ukraine, UKR
3.211, 1936, Nov Average, Ukraine, UKR
-1.3142, 1936, Dec Average, Ukraine, UKR
-8.5256, 1937, Jan Average, Ukraine, UKR
-3.6118, 1937, Feb Average, Ukraine, UKR
3.20405, 1937, Mar Average, Ukraine, UKR
8.59398, 1937, Apr Average, Ukraine, UKR
17.1088, 1937, May Average, Ukraine, UKR
18.9348, 1937, Jun Average, Ukraine, UKR
21.2275, 1937, Jul Average, Ukraine, UKR
20.1993, 1937, Aug Average, Ukraine, UKR
18.1362, 1937, Sep Average, Ukraine, UKR
8.85544, 1937, Oct Average, Ukraine, UKR
3.60827, 1937, Nov Average, Ukraine, UKR
-0.4242, 1937, Dec Average, Ukraine, UKR
-4.559, 1938, Jan Average, Ukraine, UKR
-2.7006, 1938, Feb Average, Ukraine, UKR
3.36639, 1938, Mar Average, Ukraine, UKR
7.66179, 1938, Apr Average, Ukraine, UKR
14.5089, 1938, May Average, Ukraine, UKR
19.2684, 1938, Jun Average, Ukraine, UKR
23.317, 1938, Jul Average, Ukraine, UKR
22.2411, 1938, Aug Average, Ukraine, UKR
16.3943, 1938, Sep Average, Ukraine, UKR
11.0126, 1938, Oct Average, Ukraine, UKR
5.193, 1938, Nov Average, Ukraine, UKR
-5.7644, 1938, Dec Average, Ukraine, UKR
-2.3744, 1939, Jan Average, Ukraine, UKR
-0.7481, 1939, Feb Average, Ukraine, UKR
0.18544, 1939, Mar Average, Ukraine, UKR
9.68201, 1939, Apr Average, Ukraine, UKR
15.4705, 1939, May Average, Ukraine, UKR
19.9977, 1939, Jun Average, Ukraine, UKR
22.0732, 1939, Jul Average, Ukraine, UKR
21.152, 1939, Aug Average, Ukraine, UKR
14.6047, 1939, Sep Average, Ukraine, UKR
6.79195, 1939, Oct Average, Ukraine, UKR
2.66035, 1939, Nov Average, Ukraine, UKR
-2.5552, 1939, Dec Average, Ukraine, UKR
-10.828, 1940, Jan Average, Ukraine, UKR
-7.8032, 1940, Feb Average, Ukraine, UKR
-2.0696, 1940, Mar Average, Ukraine, UKR
7.10917, 1940, Apr Average, Ukraine, UKR
13.7238, 1940, May Average, Ukraine, UKR
18.8484, 1940, Jun Average, Ukraine, UKR
20.485, 1940, Jul Average, Ukraine, UKR
18.9475, 1940, Aug Average, Ukraine, UKR
14.7998, 1940, Sep Average, Ukraine, UKR
6.85641, 1940, Oct Average, Ukraine, UKR
5.45267, 1940, Nov Average, Ukraine, UKR
-5.1539, 1940, Dec Average, Ukraine, UKR
-8.0493, 1941, Jan Average, Ukraine, UKR
-2.0137, 1941, Feb Average, Ukraine, UKR
-0.3125, 1941, Mar Average, Ukraine, UKR
8.65284, 1941, Apr Average, Ukraine, UKR
12.4482, 1941, May Average, Ukraine, UKR
16.9713, 1941, Jun Average, Ukraine, UKR
20.9914, 1941, Jul Average, Ukraine, UKR
18.8058, 1941, Aug Average, Ukraine, UKR
12.7196, 1941, Sep Average, Ukraine, UKR
6.52038, 1941, Oct Average, Ukraine, UKR
-2.5874, 1941, Nov Average, Ukraine, UKR
-4.4866, 1941, Dec Average, Ukraine, UKR
-13.678, 1942, Jan Average, Ukraine, UKR
-6.785, 1942, Feb Average, Ukraine, UKR
-4.8482, 1942, Mar Average, Ukraine, UKR
5.75322, 1942, Apr Average, Ukraine, UKR
14.2405, 1942, May Average, Ukraine, UKR
17.2068, 1942, Jun Average, Ukraine, UKR
19.7126, 1942, Jul Average, Ukraine, UKR
19.9079, 1942, Aug Average, Ukraine, UKR
15.9197, 1942, Sep Average, Ukraine, UKR
9.13925, 1942, Oct Average, Ukraine, UKR
-0.4282, 1942, Nov Average, Ukraine, UKR
-2.9606, 1942, Dec Average, Ukraine, UKR
-8.3025, 1943, Jan Average, Ukraine, UKR
-3.4385, 1943, Feb Average, Ukraine, UKR
0.75264, 1943, Mar Average, Ukraine, UKR
10.067, 1943, Apr Average, Ukraine, UKR
13.827, 1943, May Average, Ukraine, UKR
18.3333, 1943, Jun Average, Ukraine, UKR
19.229, 1943, Jul Average, Ukraine, UKR
20.6408, 1943, Aug Average, Ukraine, UKR
15.3045, 1943, Sep Average, Ukraine, UKR
9.712, 1943, Oct Average, Ukraine, UKR
3.24587, 1943, Nov Average, Ukraine, UKR
-2.1949, 1943, Dec Average, Ukraine, UKR
-2.4805, 1944, Jan Average, Ukraine, UKR
-1.5925, 1944, Feb Average, Ukraine, UKR
1.43342, 1944, Mar Average, Ukraine, UKR
7.47588, 1944, Apr Average, Ukraine, UKR
13.7475, 1944, May Average, Ukraine, UKR
18.2218, 1944, Jun Average, Ukraine, UKR
20.4922, 1944, Jul Average, Ukraine, UKR
19.3803, 1944, Aug Average, Ukraine, UKR
15.8435, 1944, Sep Average, Ukraine, UKR
10.074, 1944, Oct Average, Ukraine, UKR
3.73612, 1944, Nov Average, Ukraine, UKR
-3.4046, 1944, Dec Average, Ukraine, UKR
-6.3691, 1945, Jan Average, Ukraine, UKR
-5.4864, 1945, Feb Average, Ukraine, UKR
0.14551, 1945, Mar Average, Ukraine, UKR
7.21215, 1945, Apr Average, Ukraine, UKR
13.4636, 1945, May Average, Ukraine, UKR
17.8383, 1945, Jun Average, Ukraine, UKR
19.9895, 1945, Jul Average, Ukraine, UKR
19.6032, 1945, Aug Average, Ukraine, UKR
14.8812, 1945, Sep Average, Ukraine, UKR
7.46523, 1945, Oct Average, Ukraine, UKR
1.24394, 1945, Nov Average, Ukraine, UKR
-4.738, 1945, Dec Average, Ukraine, UKR
-5.6882, 1946, Jan Average, Ukraine, UKR
-2.4391, 1946, Feb Average, Ukraine, UKR
1.36677, 1946, Mar Average, Ukraine, UKR
9.83594, 1946, Apr Average, Ukraine, UKR
16.6636, 1946, May Average, Ukraine, UKR
20.8663, 1946, Jun Average, Ukraine, UKR
21.2553, 1946, Jul Average, Ukraine, UKR
22.4519, 1946, Aug Average, Ukraine, UKR
16.4895, 1946, Sep Average, Ukraine, UKR
4.40586, 1946, Oct Average, Ukraine, UKR
1.21993, 1946, Nov Average, Ukraine, UKR
-5.4081, 1946, Dec Average, Ukraine, UKR
-10.294, 1947, Jan Average, Ukraine, UKR
-6.2384, 1947, Feb Average, Ukraine, UKR
2.28636, 1947, Mar Average, Ukraine, UKR
9.92601, 1947, Apr Average, Ukraine, UKR
15.0494, 1947, May Average, Ukraine, UKR
19.9933, 1947, Jun Average, Ukraine, UKR
21.7143, 1947, Jul Average, Ukraine, UKR
19.0636, 1947, Aug Average, Ukraine, UKR
15.4868, 1947, Sep Average, Ukraine, UKR
5.44046, 1947, Oct Average, Ukraine, UKR
2.90342, 1947, Nov Average, Ukraine, UKR
0.45072, 1947, Dec Average, Ukraine, UKR
-0.0199, 1948, Jan Average, Ukraine, UKR
-3.9482, 1948, Feb Average, Ukraine, UKR
-0.553, 1948, Mar Average, Ukraine, UKR
9.8955, 1948, Apr Average, Ukraine, UKR
16.6725, 1948, May Average, Ukraine, UKR
19.9129, 1948, Jun Average, Ukraine, UKR
19.3673, 1948, Jul Average, Ukraine, UKR
20.215, 1948, Aug Average, Ukraine, UKR
14.296, 1948, Sep Average, Ukraine, UKR
8.8089, 1948, Oct Average, Ukraine, UKR
1.21191, 1948, Nov Average, Ukraine, UKR
-5.7651, 1948, Dec Average, Ukraine, UKR
-2.4268, 1949, Jan Average, Ukraine, UKR
-3.9267, 1949, Feb Average, Ukraine, UKR
-0.0498, 1949, Mar Average, Ukraine, UKR
7.91099, 1949, Apr Average, Ukraine, UKR
17.3312, 1949, May Average, Ukraine, UKR
17.2172, 1949, Jun Average, Ukraine, UKR
19.7785, 1949, Jul Average, Ukraine, UKR
18.833, 1949, Aug Average, Ukraine, UKR
15.069, 1949, Sep Average, Ukraine, UKR
7.78654, 1949, Oct Average, Ukraine, UKR
4.9578, 1949, Nov Average, Ukraine, UKR
0.25027, 1949, Dec Average, Ukraine, UKR
-11.95, 1950, Jan Average, Ukraine, UKR
-2.1965, 1950, Feb Average, Ukraine, UKR
1.88785, 1950, Mar Average, Ukraine, UKR
12.6301, 1950, Apr Average, Ukraine, UKR
16.232, 1950, May Average, Ukraine, UKR
17.8929, 1950, Jun Average, Ukraine, UKR
19.7265, 1950, Jul Average, Ukraine, UKR
18.3755, 1950, Aug Average, Ukraine, UKR
15.9028, 1950, Sep Average, Ukraine, UKR
7.6226, 1950, Oct Average, Ukraine, UKR
3.32946, 1950, Nov Average, Ukraine, UKR
0.14505, 1950, Dec Average, Ukraine, UKR
-4.6382, 1951, Jan Average, Ukraine, UKR
-5.093, 1951, Feb Average, Ukraine, UKR
